Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging
ELEC,PP 5TH&BROAD 5+B_RETAIL_B2_4,550 Broadway,,Nashville,TN,37203,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.1606,-86.77885,2023-10-23,182233,2023-10-23 00:37:51 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,PP 5TH&BROAD 5+B_RETAIL_B1_4,550 Broadway,,Nashville,TN,37203,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.160835,-86.779076,2023-10-23,182234,2023-10-23 00:37:51 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,PP 5TH&BROAD 5+B_RETAIL_B2_1,550 Broadway,,Nashville,TN,37203,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.160587,-86.77883,2023-10-23,182235,2023-10-23 00:37:51 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,PP 5TH&BROAD 5+B_RETAIL_B1_2,550 Broadway,,Nashville,TN,37203,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.16066,-86.778854,2023-10-23,182236,2023-10-23 00:37:50 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,TVHS STATION1,112-186 TN-268,,Murfreesboro,TN,37129,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,35.910673,-86.384039,2023-10-23,182237,2023-10-23 00:06:48 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,PP 5TH&BROAD 5+B_OFFICE_04_2,134 5th Ave N,,Nashville,TN,37219,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.161053,-86.77924,2023-10-23,182246,2023-10-23 00:39:56 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,PP 5TH&BROAD 5+B_OFFICE_04_3,134 5th Ave N,,Nashville,TN,37219,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.16119,-86.77928,2023-10-23,182247,2023-10-23 00:39:56 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,PP 5TH&BROAD 5+B_OFFICE_04_1,134 5th Ave N,,Nashville,TN,37219,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.16103,-86.77917,2023-10-23,182248,2023-10-23 00:39:56 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,PP 5TH&BROAD 5+B_OFFICE_05_4,134 5th Ave N,,Nashville,TN,37219,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.16122,-86.77928,2023-10-23,182249,2023-10-23 00:39:56 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,PP 5TH&BROAD 5+B_OFFICE_05_3,134 5th Ave N,,Nashville,TN,37219,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.16127,-86.77925,2023-10-23,182250,2023-10-23 00:39:56 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,PP 5TH&BROAD 5+B_OFFICE_05_2,134 5th Ave N,,Nashville,TN,37219,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.161175,-86.77925,2023-10-23,182251,2023-10-23 00:39:56 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,PP 5TH&BROAD 5+B_RESI02_7,612 Broadway,,Nashville,TN,37203,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.16023,-86.78032,2023-10-23,182252,2023-10-23 00:37:32 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,PP 5TH&BROAD 5+B_RESI02_4,612 Broadway,,Nashville,TN,37203,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.160217,-86.780426,2023-10-23,182253,2023-10-23 00:37:16 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,PP 5TH&BROAD 5+B_RESI02_6,612 Broadway,,Nashville,TN,37203,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.160057,-86.7804,2023-10-23,182254,2023-10-23 00:37:16 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,PP 5TH&BROAD 5+B_RESI02_5,612 Broadway,,Nashville,TN,37203,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.1601,-86.7801,2023-10-23,182255,2023-10-23 00:37:16 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,PP 5TH&BROAD 5+B_RESI02_1,612 Broadway,,Nashville,TN,37203,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.159996,-86.78047,2023-10-23,182256,2023-10-23 00:37:15 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,PP 5TH&BROAD 5+B_RESI02_2,118 7th Ave N,,Nashville,TN,37203,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.160748,-86.78034,2023-10-23,182257,2023-10-23 00:37:15 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,BCBST CH5 P5 01 NEW STATION 1,1 Cameron Hill Circle,,Chattanooga,TN,37402,,888-758-4389,E,,Public,Mon 12:00am - 12:00am; Tue 12:00am - 12:00am; Wed 12:00am - 12:00am; Thu 12:00am - 12:00am; Fri 12:00am - 12:00am; Sat 12:00am - 12:00am; Sun 12:00am - 12:00am,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,35.050555,-85.31839,2023-10-23,182712,2023-10-23 00:20:00 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,7SPC TVPPA OFFICE,1210 Broad Street,,Chattanooga,TN,37402,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,35.040118,-85.309134,2023-10-23,182815,2023-10-23 00:23:16 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,KOHL'S - CHPT 0523 NASHVILL 2,2330 Jackson Downs Blvd,,Nashville,TN,37214,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.184011,-86.634005,2023-10-23,182895,2023-10-23 00:23:35 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,KOHL'S - CHPT 0523 NASHVILL 4,2330 Jackson Downs Blvd,,Nashville,TN,37214,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.184013,-86.634012,2023-10-23,182896,2023-10-23 00:23:35 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,KOHL'S - CHPT 0523 NASHVILL 1,2330 Jackson Downs Blvd,,Nashville,TN,37214,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.184079,-86.634031,2023-10-23,182899,2023-10-23 00:23:35 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,KOHL'S - CHPT 0523 NASHVILL 3,2330 Jackson Downs Blvd,,Nashville,TN,37214,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.184065,-86.634039,2023-10-23,182900,2023-10-23 00:23:35 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,KOHL'S - CHPT 1056 SPRING H 4,1001 Crossings Blvd,,Spring Hill,TN,37174,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,35.739499,-86.941084,2023-10-23,182925,2023-10-23 00:23:40 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,KOHL'S - CHPT 1056 SPRING H 3,1001 Crossings Blvd,,Spring Hill,TN,37174,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,35.739492,-86.9411,2023-10-23,182927,2023-10-23 00:23:40 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,KOHL'S - CHPT 1056 SPRING H 1,1001 Crossings Blvd,,Spring Hill,TN,37174,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,35.739517,-86.941099,2023-10-23,182928,2023-10-23 00:23:40 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,KOHL'S - CHPT 1056 SPRING H 2,1001 Crossings Blvd,,Spring Hill,TN,37174,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,35.739517,-86.941112,2023-10-23,182929,2023-10-23 00:23:40 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,KOHL'S - CHPT 0522 FRANKLIN 3,300 Spring Creek Drive,,Franklin,TN,37067,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,35.936914,-86.820273,2023-10-23,182931,2023-10-23 00:23:40 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,KOHL'S - CHPT 0522 FRANKLIN 4,300 Spring Creek Drive,,Franklin,TN,37067,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,35.936927,-86.820304,2023-10-23,182932,2023-10-23 00:23:40 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,KOHL'S - CHPT 0522 FRANKLIN 1,300 Spring Creek Drive,,Franklin,TN,37067,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,35.936926,-86.820299,2023-10-23,182933,2023-10-23 00:23:40 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,KOHL'S - CHPT 0522 FRANKLIN 2,300 Spring Creek Drive,,Franklin,TN,37067,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,35.936923,-86.820322,2023-10-23,182934,2023-10-23 00:23:40 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,KOHL'S - CHPT 0525 MURFREES 1,2535 Old Fort Pkwy,,Murfreesboro,TN,37128,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,35.843437,-86.442816,2023-10-23,182935,2023-10-23 00:23:41 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,KOHL'S - CHPT 0525 MURFREES 2,2535 Old Fort Pkwy,,Murfreesboro,TN,37128,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,35.84341,-86.442821,2023-10-23,182936,2023-10-23 00:23:41 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,KOHL'S - CHPT 0525 MURFREES 4,2535 Old Fort Pkwy,,Murfreesboro,TN,37128,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,35.843462,-86.442824,2023-10-23,182937,2023-10-23 00:23:41 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,HIGHWOODS RTP VA SPRINGS 1 S1,5501 Virginia Way,,Brentwood,TN,37027,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.033381,-86.815361,2023-10-23,183010,2023-10-23 00:26:32 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,MOONSHINE H-D DCFAST HOG,7128 S Springs Dr,,Franklin,TN,37067,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,35.953728,-86.81553,2023-10-23,183182,2023-10-23 00:30:29 UTC,,,,2021-01-27,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Taylor Place,1411 Rep. John Lewis Way N,,Nashville,TN,37208,,615-242-4747,E,,Public - Credit card at all times,ISM only: 6:30am-6pm / Restaurant Valet only: 6:00pm-6:00am,A D Debit M V,,,,,2,,,Non-Networked,,GPS,36.178294,-86.790855,2023-09-14,183265,2023-09-14 14:01:49 UTC,P,,,2021-01-11,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,OFFICE_BLDG,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false
ELEC,Ruby Falls,1720 S Scenic Highway,,Chattanooga,TN,37409,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,35.018887,-85.339767,2023-10-22,183732,2023-10-22 23:57:25 UTC,,,,2021-02-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,7SPC VEC JAMESTOWN,196 Gaudin Ave,,Jamestown,TN,38556,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.42418,-84.93206,2023-10-23,183856,2023-10-23 00:42:41 UTC,,,,2021-02-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Publix #1665,2223 8th Ave S,,Nashville,TN,37204,,615-279-9470,E,,Public,Store business hours; customer use only while shopping at Publix,,,,,,2,,,Non-Networked,,GPS,36.128822,-86.77856,2022-04-06,184083,2023-02-14 15:54:11 UTC,P,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,GROCERY,,,,,,,"Free, only while shopping in Publix",,,,,,,,,,false,,,,,,,,LD,false
ELEC,GARAGE 1 P6 STATION 1,1 Terminal Dr,,Nashville,TN,37214,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.132586,-86.667029,2023-10-23,184878,2023-10-23 00:38:05 UTC,,,,2021-02-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,GARAGE 1 P5 STATION 1,1 Terminal Dr,,Nashville,TN,37214,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.132583,-86.667039,2023-10-23,184879,2023-10-23 00:39:25 UTC,,,,2021-02-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,GARAGE 1 P5 STATION 2,1 Terminal Dr,,Nashville,TN,37214,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.132606,-86.667046,2023-10-23,184880,2023-10-23 00:39:25 UTC,,,,2021-02-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,GARAGE 1 P6 STATION 2,1 Terminal Dr,,Nashville,TN,37214,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.132609,-86.667037,2023-10-23,184889,2023-10-23 00:41:26 UTC,,,,2021-02-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,City of Hendersonville,101 Maple Drive North,,Hendersonville,TN,37075,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,36.311513,-86.598626,2023-10-22,184930,2023-10-22 23:59:04 UTC,,,,2021-02-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
LPG,U-Haul,1805 E Stone Dr,,Kingsport,TN,37660,,423-343-5593,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash D M V,,,,,,,,,,200-9,36.543961,-82.514263,2023-02-13,184978,2023-02-14 15:54:11 UTC,P,,,2020-01-01,,,true,,,US,,,,Public,,public,,,RENTAL_CAR_RETURN,,,,,,,,,"[""ACME"", ""QUICK_CONNECT""]",,,,,,,,false,,,,,,,,HD,
ELEC,Best Western Plus Lawrenceburg,One Western Way,,Lawrenceburg,TN,38464,,931-244-7446,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,1,,,Non-Networked,,GPS,35.280461,-87.317161,2021-03-15,185298,2023-08-29 20:21:20 UTC,P,,,2021-02-15,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,true,,,,,,,,,false
ELEC,Element by Westin Knoxville Cedar Bluff,400 North Peters Rd,,Knoxville,TN,37922,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,35.914768,-84.097039,2023-10-23,185379,2023-10-23 00:03:45 UTC,,,,2021-02-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,AVID AIRPORT AVID,44 Rachel Dr,,Nashville,TN,37214,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.144556,-86.675114,2023-10-23,185579,2023-10-23 00:43:09 UTC,,,,2021-03-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
E85,Speedway #7178,1375 Huntsville Hwy,,Fayetteville,TN,37334,,931-557-3059,E,,Public,24 hours daily,A Cash CREDIT D Debit M V,,,,,,,,,,200-8,35.130434,-86.566518,2023-08-10,186495,2023-08-10 16:58:49 UTC,P,,,2021-03-11,,,,false,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
ELEC,METRO NASHVILLE NFD STATION 32,4248 Andrew Jackson Pkwy,,Nashville,TN,37076,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.201006,-86.608176,2023-10-23,186536,2023-10-23 00:40:18 UTC,,,,2021-03-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,"HARLEY-DAVIDSON (Kodak, TN)",3607 OUTDOOR SPORTSMAN PLACE,,Kodak,TN,37764,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,35.98602,-83.61025,2023-10-23,186722,2023-10-23 01:12:53 UTC,,,,2021-03-30,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,AEC CORP OFFICE,1109 Hill Dr,,New Market,TN,37820,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.1063,-83.53303,2023-10-23,187032,2023-10-23 00:43:52 UTC,,,,2021-04-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,LICK SKILLET LICK SKILLET,800 Lick Skillet Ln,,New Market,TN,37820,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.096482,-83.595043,2023-10-23,187832,2023-10-23 00:44:05 UTC,,,,2021-04-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,SpringHill Suites by Marriott Chattanooga North,8876 Old Lee Highway,,Ooltewah,TN,37363,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,35.084169,-85.068699,2023-10-23,187886,2023-10-23 00:03:46 UTC,,,,2021-04-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Pellissippi South,2160 Lakeside Centre Way,,Knoxville,TN,37922,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,35.860817,-84.066754,2023-10-23,189055,2023-10-23 00:00:48 UTC,,,,2021-04-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Holiday Inn Express Powell,7520 Conner Road,,Powell,TN,37849,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,36.051269,-83.998084,2023-10-22,189062,2023-10-22 23:57:23 UTC,,,,2021-04-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
E85,Speedway,2148 N Charles Seivers Blvd,,Clinton,TN,37716,,865-457-6737,E,,Public,24 hours daily,A Cash CREDIT D Debit M V,,,,,,,,,,200-9,36.160209,-84.0895,2023-08-10,189308,2023-08-10 16:58:49 UTC,P,,,2020-09-05,,,,false,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
ELEC,Target - Tesla Supercharger,6814 Charlotte Pike,,Nashville,TN,37209,,877-798-3752,E,,Public,24 hours daily,,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,36.134009,-86.891923,2023-07-01,189352,2023-07-14 19:41:28 UTC,P,,,2021-05-03,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,BAKERY GARAGE RISE 1,400 Monroe Ave,,Memphis,TN,38103,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,35.142303,-90.04327,2023-10-23,189468,2023-10-23 00:44:29 UTC,,,,2021-05-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,BAKERY GARAGE RISE 2,400 Monroe Ave,,Memphis,TN,38103,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,35.142185,-90.04329,2023-10-23,189469,2023-10-23 00:44:29 UTC,,,,2021-05-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Ducktown - Shell,5082 US-64,These chargers are under repair.||,Ducktown,TN,37317,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,35.02887,-84.38552,2023-10-23,189697,2023-10-23 00:03:46 UTC,,,,2021-05-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Big Daddys Pizza - Pigeon Forge,3053 Parkway,,Pigeon Forge,TN,37863,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,35.794669,-83.56214,2023-10-23,189914,2023-10-23 00:00:12 UTC,,,,2021-05-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Big Daddys Pizza - Sevierville,1820 Parkway,Chargers are under repair.||,Sevierville,TN,37862,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,35.828707,-83.574955,2023-10-23,189915,2023-10-23 00:00:12 UTC,,,,2021-05-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
